question,answer
Điều 307 bộ luật dân sự,"Thanh toán số tiền có được từ việc xử lý tài sản cầm cố, thế chấp 1 Số tiền có được từ việc xử lý tài sản cầm cố, thế chấp sau khi thanh toán chi phí bảo quản, thu giữ và xử lý tài sản cầm cố, thế chấp được thanh toán theo thứ tự ưu tiên quy định tại điều 308 của Bộ luật này 2 Trường hợp số tiền có được từ việc xử lý tài sản cầm cố, thế chấp sau khi thanh toán chi phí bảo quản, thu giữ và xử lý tài sản cầm cố, thế chấp lớn hơn giá trị nghĩa vụ được bảo đảm thì số tiền chênh lệch phải được trả cho bên bảo đảm 3 Trường hợp số tiền có được từ việc xử lý tài sản cầm cố, thế chấp sau khi thanh toán chi phí bảo quản, thu giữ và xử lý tài sản cầm cố, thế chấp nhỏ hơn giá trị nghĩa vụ được bảo đảm thì phần nghĩa vụ chưa được thanh toán được xác định là nghĩa vụ không có bảo đảm, trừ trường hợp các bên có thỏa thuận bổ sung tài sản bảo đảm Bên nhận bảo đảm có quyền yêu cầu bên có nghĩa vụ được bảo đảm phải thực hiện phần nghĩa vụ chưa được thanh toán"
Điều 308 bộ luật dân sự,"Thứ tự ưu tiên thanh toán giữa các bên cùng nhận tài sản bảo đảm 1 Khi một tài sản được dùng để bảo đảm thực hiện nhiều nghĩa vụ thì thứ tự ưu tiên thanh toán giữa các bên cùng nhận bảo đảm được xác định như sau: a Trường hợp các biện pháp bảo đảm đều phát sinh hiệu lực đối kháng với người thứ ba thì thứ tự thanh toán được xác định theo thứ tự xác lập hiệu lực đối kháng; b Trường hợp có biện pháp bảo đảm phát sinh hiệu lực đối kháng với người thứ ba và có biện pháp bảo đảm không phát sinh hiệu lực đối kháng với người thứ ba thì nghĩa vụ có biện pháp bảo đảm có hiệu lực đối kháng với người thứ ba được thanh toán trước; c Trường hợp các biện pháp bảo đảm đều không phát sinh hiệu lực đối kháng với người thứ ba thì thứ tự thanh toán được xác định theo thứ tự xác lập biện pháp bảo đảm 2 Thứ tự ưu tiên thanh toán quy định tại khoản 1 Điều này có thể thay đổi, nếu các bên cùng nhận bảo đảm có thỏa thuận thay đổi thứ tự ưu tiên thanh toán cho nhau Bên thế quyền ưu tiên thanh toán chỉ được ưu tiên thanh toán trong phạm vi bảo đảm của bên mà mình thế quyền"
Điều 309 bộ luật dân sự,"Cầm cố tài sản Cầm cố tài sản là việc một bên (sau đây gọi là bên cầm cố) giao tài sản thuộc quyền sở hữu của mình cho bên kia (sau đây gọi là bên nhận cầm cố) để bảo đảm thực hiện nghĩa vụ"
Điều 310 bộ luật dân sự,"Hiệu lực của cầm cố tài sản 1 Hợp đồng cầm cố tài sản có hiệu lực từ thời điểm giao kết, trừ trường hợp có thỏa thuận khác hoặc luật có quy định khác 2 Cầm cố tài sản có hiệu lực đối kháng với người thứ ba kể từ thời điểm bên nhận cầm cố nắm giữ tài sản cầm cố Trường hợp bất động sản là đối tượng của cầm cố theo quy định của luật thì việc cầm cố bất động sản có hiệu lực đối kháng với người thứ ba kể từ thời điểm đăng ký"
Điều 311 bộ luật dân sự,"Nghĩa vụ của bên cầm cố 1 Giao tài sản cầm cố cho bên nhận cầm cố theo đúng thỏa thuận 2 Báo cho bên nhận cầm cố về quyền của người thứ ba đối với tài sản cầm cố, nếu có; trường hợp không thông báo thì bên nhận cầm cố có quyền hủy hợp đồng cầm cố tài sản và yêu cầu bồi thường thiệt hại hoặc duy trì hợp đồng và chấp nhận quyền của người thứ ba đối với tài sản cầm cố 3 Thanh toán cho bên nhận cầm cố chi phí hợp lý để bảo quản tài sản cầm cố, trừ trường hợp có thỏa thuận khác"
Điều 312 bộ luật dân sự,"Quyền của bên cầm cố 1 Yêu cầu bên nhận cầm cố chấm dứt việc sử dụng tài sản cầm cố trong trường hợp quy định tại khoản 3 Điều 314 của Bộ luật này nếu do sử dụng mà tài sản cầm cố có nguy cơ bị mất giá trị hoặc giảm sút giá trị 2 Yêu cầu bên nhận cầm cố trả lại tài sản cầm cố và giấy tờ liên quan, nếu có khi nghĩa vụ được bảo đảm bằng cầm cố chấm dứt 3 Yêu cầu bên nhận cầm cố bồi thường thiệt hại xảy ra đối với tài sản cầm cố 4 Được bán, thay thế, trao đổi, tặng cho tài sản cầm cố nếu được bên nhận cầm cố đồng ý hoặc theo quy định của luật"
Điều 313 bộ luật dân sự,"Nghĩa vụ của bên nhận cầm cố 1 Bảo quản, giữ gìn tài sản cầm cố; nếu làm mất, thất lạc hoặc hư hỏng tài sản cầm cố thì phải bồi thường thiệt hại cho bên cầm cố 2 Không được bán, trao đổi, tặng cho, sử dụng tài sản cầm cố để bảo đảm thực hiện nghĩa vụ khác 3 Không được cho thuê, cho mượn, khai thác công dụng, hưởng hoa lợi, lợi tức từ tài sản cầm cố, trừ trường hợp có thỏa thuận khác 4 Trả lại tài sản cầm cố và giấy tờ liên quan, nếu có khi nghĩa vụ được bảo đảm bằng cầm cố chấm dứt hoặc được thay thế bằng biện pháp bảo đảm khác ."
Điều 314 bộ luật dân sự,"Quyền của bên nhận cầm cố 1 Yêu cầu người đang chiếm hữu, sử dụng trái pháp luật tài sản cầm cố trả lại tài sản đó 2 Xử lý tài sản cầm cố theo phương thức đã thỏa thuận hoặc theo quy định của pháp luật 3 Được cho thuê, cho mượn, khai thác công dụng tài sản cầm cố và hưởng hoa lợi, lợi tức từ tài sản cầm cố, nếu có thỏa thuận 4 Được thanh toán chi phí hợp lý bảo quản tài sản cầm cố khi trả lại tài sản cho bên cầm cố ."
Điều 315 bộ luật dân sự,"Chấm dứt cầm cố tài sản Cầm cố tài sản chấm dứt trong trường hợp sau đây: 1 Nghĩa vụ được bảo đảm bằng cầm cố chấm dứt 2 Việc cầm cố tài sản được hủy bỏ hoặc được thay thế bằng biện pháp bảo đảm khác 3 Tài sản cầm cố đã được xử lý 4 Theo thỏa thuận của các bên"
Điều 316 bộ luật dân sự,"Trả lại tài sản cầm cố Khi việc cầm cố tài sản chấm dứt theo quy định tại khoản 1 và khoản 2 Điều 315 của Bộ luật này hoặc theo thỏa thuận của các bên thì tài sản cầm cố, giấy tờ liên quan đến tài sản cầm cố được trả lại cho bên cầm cố Hoa lợi, lợi tức thu được từ tài sản cầm cố cũng được trả lại cho bên cầm cố, trừ trường hợp có thỏa thuận khác"
Điều 317 bộ luật dân sự,"Thế chấp tài sản 1 Thế chấp tài sản là việc một bên (sau đây gọi là bên thế chấp) dùng tài sản thuộc sở hữu của mình để bảo đảm thực hiện nghĩa vụ và không giao tài sản cho bên kia (sau đây gọi là bên nhận thế chấp) 2 Tài sản thế chấp do bên thế chấp giữ Các bên có thể thỏa thuận giao cho người thứ ba giữ tài sản thế chấp"
Điều 318 bộ luật dân sự,"Tài sản thế chấp 1 Trường hợp thế chấp toàn bộ bất động sản, động sản có vật phụ thì vật phụ của bất động sản, động sản đó cũng thuộc tài sản thế chấp, trừ trường hợp có thỏa thuận khác 2 Trường hợp thế chấp một phần bất động sản, động sản có vật phụ thì vật phụ gắn với tài sản đó thuộc tài sản thế chấp, trừ trường hợp có thỏa thuận khác 3 Trường hợp thế chấp quyền sử dụng đất mà tài sản gắn liền với đất thuộc quyền sở hữu của bên thế chấp thì tài sản gắn liền với đất cũng thuộc tài sản thế chấp, trừ trường hợp có thỏa thuận khác 4 Trường hợp tài sản thế chấp được bảo hiểm thì bên nhận thế chấp phải thông báo cho tổ chức bảo hiểm biết về việc tài sản bảo hiểm đang được dùng để thế chấp Tổ chức bảo hiểm chi trả tiền bảo hiểm trực tiếp cho bên nhận thế chấp khi xảy ra sự kiện bảo hiểm Trường hợp bên nhận thế chấp không thông báo cho tổ chức bảo hiểm biết về việc tài sản bảo hiểm đang được dùng để thế chấp thì tổ chức bảo hiểm chi trả tiền bảo hiểm theo hợp đồng bảo hiểm và bên thế chấp có nghĩa vụ thanh toán cho bên nhận thế chấp"
Điều 319 bộ luật dân sự,"Hiệu lực của thế chấp tài sản 1 Hợp đồng thế chấp tài sản có hiệu lực từ thời điểm giao kết, trừ trường hợp có thỏa thuận khác hoặc luật có quy định khác 2 Thế chấp tài sản phát sinh hiệu lực đối kháng với người thứ ba kể từ thời điểm đăng ký"
Điều 320 bộ luật dân sự,"Nghĩa vụ của bên thế chấp 1 Giao giấy tờ liên quan đến tài sản thế chấp trong trường hợp các bên có thỏa thuận, trừ trường hợp luật có quy định khác 2 Bảo quản, giữ gìn tài sản thế chấp 3 Áp dụng các biện pháp cần thiết để khắc phục, kể cả phải ngừng việc khai thác công dụng tài sản thế chấp nếu do việc khai thác đó mà tài sản thế chấp có nguy cơ mất giá trị hoặc giảm sút giá trị 4 Khi tài sản thế chấp bị hư hỏng thì trong một thời gian hợp lý bên thế chấp phải sửa chữa hoặc thay thế bằng tài sản khác có giá trị tương đương, trừ trường hợp có thỏa thuận khác 5 Cung cấp thông tin về thực trạng tài sản thế chấp cho bên nhận thế chấp 6 Giao tài sản thế chấp cho bên nhận thế chấp để xử lý khi thuộc một trong các trường hợp xử lý tài sản bảo đảm quy định tại điều 299 của Bộ luật này 7 Thông báo cho bên nhận thế chấp về các quyền của người thứ ba đối với tài sản thế chấp, nếu có; trường hợp không thông báo thì bên nhận thế chấp có quyền hủy hợp đồng thế chấp tài sản và yêu cầu bồi thường thiệt hại hoặc duy trì hợp đồng và chấp nhận quyền của người thứ ba đối với tài sản thế chấp 8 Không được bán, thay thế, trao đổi, tặng cho tài sản thế chấp, trừ trường hợp quy định tại khoản 4 và khoản 5 Điều 321 của Bộ luật này"
Điều 321 bộ luật dân sự,"Quyền của bên thế chấp 1 Khai thác công dụng, hưởng hoa lợi, lợi tức từ tài sản thế chấp, trừ trường hợp hoa lợi, lợi tức cũng là tài sản thế chấp theo thỏa thuận 2 Đầu tư để làm tăng giá trị của tài sản thế chấp 3 Nhận lại tài sản thế chấp do người thứ ba giữ và giấy tờ liên quan đến tài sản thế chấp do bên nhận thế chấp giữ khi nghĩa vụ được bảo đảm bằng thế chấp chấm dứt hoặc được thay thế bằng biện pháp bảo đảm khác 4 Được bán, thay thế, trao đổi tài sản thế chấp, nếu tài sản đó là hàng hóa luân chuyển trong quá trình sản xuất, kinh doanh Trong trường hợp này, quyền yêu cầu bên mua thanh toán tiền, số tiền thu được, tài sản hình thành từ số tiền thu được, tài sản được thay thế hoặc được trao đổi trở thành tài sản thế chấp Trường hợp tài sản thế chấp là kho hàng thì bên thế chấp được quyền thay thế hàng hóa trong kho, nhưng phải bảo đảm giá trị của hàng hóa trong kho đúng như thỏa thuận 5 Được bán, trao đổi, tặng cho tài sản thế chấp không phải là hàng hóa luân chuyển trong quá trình sản xuất, kinh doanh, nếu được bên nhận thế chấp đồng ý hoặc theo quy định của luật 6 Được cho thuê, cho mượn tài sản thế chấp nhưng phải thông báo cho bên thuê, bên mượn biết về việc tài sản cho thuê, cho mượn đang được dùng để thế chấp và phải thông báo cho bên nhận thế chấp biết"
Điều 322 bộ luật dân sự,"Nghĩa vụ của bên nhận thế chấp 1 Trả các giấy tờ cho bên thế chấp sau khi chấm dứt thế chấp đối với trường hợp các bên thỏa thuận bên nhận thế chấp giữ giấy tờ liên quan đến tài sản thế chấp 2 Thực hiện thủ tục xử lý tài sản thế chấp theo đúng quy định của pháp luật"
Điều 323 bộ luật dân sự,"Quyền của bên nhận thế chấp 1 Xem xét, kiểm tra trực tiếp tài sản thế chấp, nhưng không được cản trở hoặc gây khó khăn cho việc hình thành, sử dụng, khai thác tài sản thế chấp 2 Yêu cầu bên thế chấp phải cung cấp thông tin về thực trạng tài sản thế chấp 3 Yêu cầu bên thế chấp áp dụng các biện pháp cần thiết để bảo toàn tài sản, giá trị tài sản trong trường hợp có nguy cơ làm mất giá trị hoặc giảm sút giá trị của tài sản do việc khai thác, sử dụng 4 Thực hiện việc đăng ký thế chấp theo quy định của pháp luật 5 Yêu cầu bên thế chấp hoặc người thứ ba giữ tài sản thế chấp giao tài sản đó cho mình để xử lý khi bên thế chấp không thực hiện hoặc thực hiện không đúng nghĩa vụ 6 Giữ giấy tờ liên quan đến tài sản thế chấp trong trường hợp các bên có thỏa thuận, trừ trường hợp luật có quy định khác 7 Xử lý tài sản thế chấp khi thuộc trường hợp quy định tại điều 299 của Bộ luật này"
Điều 324 bộ luật dân sự,"Quyền và nghĩa vụ của người thứ ba giữ tài sản thế chấp 1 Người thứ ba giữ tài sản thế chấp có các quyền sau đây: a Được khai thác công dụng tài sản thế chấp, nếu có thỏa thuận; b Được trả thù lao và chi phí bảo quản, giữ gìn tài sản thế chấp, trừ trường hợp có thỏa thuận khác 2 Người thứ ba giữ tài sản thế chấp có các nghĩa vụ sau đây: a Bảo quản, giữ gìn tài sản thế chấp; nếu làm mất tài sản thế chấp, làm mất giá trị hoặc giảm sút giá trị của tài sản thế chấp thì phải bồi thường; b Không được tiếp tục khai thác công dụng tài sản thế chấp nếu việc tiếp tục khai thác có nguy cơ làm mất giá trị hoặc giảm sút giá trị của tài sản thế chấp; c Giao lại tài sản thế chấp cho bên nhận thế chấp hoặc bên thế chấp theo thỏa thuận hoặc theo quy định của pháp luật ."
Điều 325 bộ luật dân sự,"Thế chấp quyền sử dụng đất mà không thế chấp tài sản gắn liền với đất 1 Trường hợp thế chấp quyền sử dụng đất mà không thế chấp tài sản gắn liền với đất và người sử dụng đất đồng thời là chủ sở hữu tài sản gắn liền với đất thì tài sản được xử lý bao gồm cả tài sản gắn liền với đất, trừ trường hợp có thỏa thuận khác 2 Trường hợp thế chấp quyền sử dụng đất mà người sử dụng đất không đồng thời là chủ sở hữu tài sản gắn liền với đất thì khi xử lý quyền sử dụng đất, chủ sở hữu tài sản gắn liền với đất được tiếp tục sử dụng đất trong phạm vi quyền, nghĩa vụ của mình; quyền và nghĩa vụ của bên thế chấp trong mối quan hệ với chủ sở hữu tài sản gắn liền với đất được chuyển giao cho người nhận chuyển quyền sử dụng đất, trừ trường hợp có thỏa thuận khác"
Điều 326 bộ luật dân sự,"Thế chấp tài sản gắn liền với đất mà không thế chấp quyền sử dụng đất 1 Trường hợp chỉ thế chấp tài sản gắn liền với đất mà không thế chấp quyền sử dụng đất và chủ sở hữu tài sản gắn liền với đất đồng thời là người sử dụng đất thì tài sản được xử lý bao gồm cả quyền sử dụng đất, trừ trường hợp có thỏa thuận khác 2 Trường hợp chỉ thế chấp tài sản gắn liền với đất mà không thế chấp quyền sử dụng đất và chủ sở hữu tài sản gắn liền với đất không đồng thời là người sử dụng đất thì khi xử lý tài sản gắn liền với đất, người nhận chuyển quyền sở hữu tài sản gắn liền với đất được tiếp tục sử dụng đất trong phạm vi quyền, nghĩa vụ của chủ sở hữu tài sản gắn liền với đất được chuyển giao, trừ trường hợp có thỏa thuận khác"
Điều 327 bộ luật dân sự,"Chấm dứt thế chấp tài sản Thế chấp tài sản chấm dứt trong trường hợp sau đây: 1 Nghĩa vụ được bảo đảm bằng thế chấp chấm dứt 2 Việc thế chấp tài sản được hủy bỏ hoặc được thay thế bằng biện pháp bảo đảm khác 3 Tài sản thế chấp đã được xử lý 4 Theo thỏa thuận của các bên"
Điều 328 bộ luật dân sự,"Đặt cọc 1 Đặt cọc là việc một bên (sau đây gọi là bên đặt cọc giao cho bên kia (sau đây gọi là bên nhận đặt cọc một khoản tiền hoặc kim khí quý, đá quý hoặc vật có giá trị khác (sau đây gọi chung là tài sản đặt cọc trong một thời hạn để bảo đảm giao kết hoặc thực hiện hợp đồng 2 Trường hợp hợp đồng được giao kết, thực hiện thì tài sản đặt cọc được trả lại cho bên đặt cọc hoặc được trừ để thực hiện nghĩa vụ trả tiền; nếu bên đặt cọc từ chối việc giao kết, thực hiện hợp đồng thì tài sản đặt cọc thuộc về bên nhận đặt cọc; nếu bên nhận đặt cọc từ chối việc giao kết, thực hiện hợp đồng thì phải trả cho bên đặt cọc tài sản đặt cọc và một khoản tiền tương đương giá trị tài sản đặt cọc, trừ trường hợp có thỏa thuận khác"
Điều 329 bộ luật dân sự,"Ký cược 1 Ký cược là việc bên thuê tài sản là động sản giao cho bên cho thuê một khoản tiền hoặc kim khí quý, đá quý hoặc vật có giá trị khác (sau đây gọi chung là tài sản ký cược trong một thời hạn để bảo đảm việc trả lại tài sản thuê 2 Trường hợp tài sản thuê được trả lại thì bên thuê được nhận lại tài sản ký cược sau khi trả tiền thuê; nếu bên thuê không trả lại tài sản thuê thì bên cho thuê có quyền đòi lại tài sản thuê; nếu tài sản thuê không còn để trả lại thì tài sản ký cược thuộc về bên cho thuê"
Điều 330 bộ luật dân sự,"Ký quỹ 1 Ký quỹ là việc bên có nghĩa vụ gửi một khoản tiền hoặc kim khí quý, đá quý hoặc giấy tờ có giá vào tài khoản phong tỏa tại một tổ chức tín dụng để bảo đảm việc thực hiện nghĩa vụ 2 Trường hợp bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ thì bên có quyền được tổ chức tín dụng nơi ký quỹ thanh toán, bồi thường thiệt hại do bên có nghĩa vụ gây ra, sau khi trừ chi phí dịch vụ 3 Thủ tục gửi và thanh toán thực hiện theo quy định của pháp luật"
Điều 331 bộ luật dân sự,"Bảo lưu quyền sở hữu 1 Trong hợp đồng mua bán, quyền sở hữu tài sản có thể được bên bán bảo lưu cho đến khi nghĩa vụ thanh toán được thực hiện đầy đủ 2 Bảo lưu quyền sở hữu phải được lập thành văn bản riêng hoặc được ghi trong hợp đồng mua bán 3 Bảo lưu quyền sở hữu phát sinh hiệu lực đối kháng với người thứ ba kể từ thời điểm đăng ký"
Điều 332 bộ luật dân sự,"Quyền đòi lại tài sản Trường hợp bên mua không hoàn thành nghĩa vụ thanh toán cho bên bán theo thỏa thuận thì bên bán có quyền đòi lại tài sản Bên bán hoàn trả cho bên mua số tiền bên mua đã thanh toán sau khi trừ giá trị hao mòn tài sản do sử dụng Trường hợp bên mua làm mất, hư hỏng tài sản thì bên bán có quyền yêu cầu bồi thường thiệt hại"
Điều 333 bộ luật dân sự,"Quyền và nghĩa vụ của bên mua tài sản 1 Sử dụng tài sản và hưởng hoa lợi, lợi tức từ tài sản trong thời hạn bảo lưu quyền sở hữu có hiệu lực 2 Chịu rủi ro về tài sản trong thời hạn bảo lưu quyền sở hữu, trừ trường hợp có thỏa thuận khác"
Điều 334 bộ luật dân sự,"Chấm dứt bảo lưu quyền sở hữu Bảo lưu quyền sở hữu chấm dứt trong trường hợp sau đây: 1 Nghĩa vụ thanh toán cho bên bán được thực hiện xong 2 Bên bán nhận lại tài sản bảo lưu quyền sở hữu 3 Theo thỏa thuận của các bên"
Điều 335 bộ luật dân sự,"Bảo lãnh 1 Bảo lãnh là việc người thứ ba (sau đây gọi là bên bảo lãnh) cam kết với bên có quyền (sau đây gọi là bên nhận bảo lãnh) sẽ thực hiện nghĩa vụ thay cho bên có nghĩa vụ (sau đây gọi là bên được bảo lãnh), nếu khi đến thời hạn thực hiện nghĩa vụ mà bên được bảo lãnh không thực hiện hoặc thực hiện không đúng nghĩa vụ 2 Các bên có thể thỏa thuận về việc bên bảo lãnh chỉ phải thực hiện nghĩa vụ thay cho bên được bảo lãnh trong trường hợp bên được bảo lãnh không có khả năng thực hiện nghĩa vụ bảo lãnh"
Điều 336 bộ luật dân sự,"Phạm vi bảo lãnh 1 Bên bảo lãnh có thể cam kết bảo lãnh một phần hoặc toàn bộ nghĩa vụ cho bên được bảo lãnh 2 Nghĩa vụ bảo lãnh bao gồm cả tiền lãi trên nợ gốc, tiền phạt, tiền bồi thường thiệt hại, lãi trên số tiền chậm trả, trừ trường hợp có thỏa thuận khác 3 Các bên có thể thỏa thuận sử dụng biện pháp bảo đảm bằng tài sản để bảo đảm thực hiện nghĩa vụ bảo lãnh 4 Trường hợp nghĩa vụ được bảo lãnh là nghĩa vụ phát sinh trong tương lai thì phạm vi bảo lãnh không bao gồm nghĩa vụ phát sinh sau khi người bảo lãnh chết hoặc pháp nhân bảo lãnh chấm dứt tồn tại"
Điều 337 bộ luật dân sự,"Thù lao Bên bảo lãnh được hưởng thù lao nếu bên bảo lãnh và bên được bảo lãnh có thỏa thuận"
Điều 338 bộ luật dân sự,"Nhiều người cùng bảo lãnh Khi nhiều người cùng bảo lãnh một nghĩa vụ thì phải liên đới thực hiện việc bảo lãnh, trừ trường hợp có thỏa thuận hoặc pháp luật có quy định bảo lãnh theo các phần độc lập; bên có quyền có thể yêu cầu bất cứ ai trong số những người bảo lãnh liên đới phải thực hiện toàn bộ nghĩa vụ Khi một người trong số những người bảo lãnh liên đới đã thực hiện toàn bộ nghĩa vụ thay cho bên được bảo lãnh thì có quyền yêu cầu những người bảo lãnh còn lại phải thực hiện phần nghĩa vụ của họ đối với mình"
Điều 339 bộ luật dân sự,"Quan hệ giữa bên bảo lãnh và bên nhận bảo lãnh 1 Trường hợp bên được bảo lãnh không thực hiện hoặc thực hiện không đúng nghĩa vụ của mình thì bên nhận bảo lãnh có quyền yêu cầu bên bảo lãnh phải thực hiện nghĩa vụ bảo lãnh, trừ trường hợp các bên có thỏa thuận bên bảo lãnh chỉ phải thực hiện nghĩa vụ thay cho bên được bảo lãnh trong trường hợp bên được bảo lãnh không có khả năng thực hiện nghĩa vụ 2 Bên nhận bảo lãnh không được yêu cầu bên bảo lãnh thực hiện nghĩa vụ thay cho bên được bảo lãnh khi nghĩa vụ chưa đến hạn 3 Bên bảo lãnh không phải thực hiện nghĩa vụ bảo lãnh trong trường hợp bên nhận bảo lãnh có thể bù trừ nghĩa vụ với bên được bảo lãnh"
Điều 340 bộ luật dân sự,"Quyền yêu cầu của bên bảo lãnh Bên bảo lãnh có quyền yêu cầu bên được bảo lãnh thực hiện nghĩa vụ đối với mình trong phạm vi nghĩa vụ bảo lãnh đã thực hiện, trừ trường hợp có thỏa thuận khác"
Điều 341 bộ luật dân sự,"Miễn việc thực hiện nghĩa vụ bảo lãnh 1 Trường hợp bên bảo lãnh phải thực hiện nghĩa vụ bảo lãnh mà bên nhận bảo lãnh miễn việc thực hiện nghĩa vụ cho bên bảo lãnh thì bên được bảo lãnh không phải thực hiện nghĩa vụ đối với bên nhận bảo lãnh, trừ trường hợp có thỏa thuận hoặc pháp luật có quy định khác 2 Trường hợp chỉ một trong số nhiều người cùng bảo lãnh liên đới được miễn việc thực hiện phần nghĩa vụ bảo lãnh của mình thì những người khác vẫn phải thực hiện nghĩa vụ bảo lãnh của họ 3 Trường hợp một trong số những người nhận bảo lãnh liên đới miễn cho bên bảo lãnh không phải thực hiện phần nghĩa vụ đối với mình thì bên bảo lãnh vẫn phải thực hiện phần nghĩa vụ còn lại đối với những người nhận bảo lãnh liên đới còn lại"
Điều 342 bộ luật dân sự,"Trách nhiệm dân sự của bên bảo lãnh 1 Trường hợp bên được bảo lãnh không thực hiện hoặc thực hiện không đúng nghĩa vụ thì bên bảo lãnh phải thực hiện nghĩa vụ đó 2 Trường hợp bên bảo lãnh không thực hiện đúng nghĩa vụ bảo lãnh thì bên nhận bảo lãnh có quyền yêu cầu bên bảo lãnh thanh toán giá trị nghĩa vụ vi phạm và bồi thường thiệt hại"
Điều 343 bộ luật dân sự,"Chấm dứt bảo lãnh Bảo lãnh chấm dứt trong trường hợp sau đây: 1 Nghĩa vụ được bảo lãnh chấm dứt 2 Việc bảo lãnh được hủy bỏ hoặc được thay thế bằng biện pháp bảo đảm khác 3 Bên bảo lãnh đã thực hiện nghĩa vụ bảo lãnh 4 Theo thỏa thuận của các bên"
Điều 344 bộ luật dân sự,"Bảo đảm bằng tín chấp của tổ chức chính trị - xã hội Tổ chức chính trị - xã hội ở cơ sở có thể bảo đảm bằng tín chấp cho cá nhân, hộ gia đình nghèo vay một khoản tiền tại tổ chức tín dụng để sản xuất, kinh doanh, tiêu dùng theo quy định của pháp luật"
Điều 345 bộ luật dân sự,"Hình thức, nội dung tín chấp Việc cho vay có bảo đảm bằng tín chấp phải được lập thành văn bản có xác nhận của tổ chức chính trị - xã hội bảo đảm bằng tín chấp về điều kiện, hoàn cảnh của bên vay vốn Thỏa thuận bảo đảm bằng tín chấp phải cụ thể về số tiền, mục đích, thời hạn vay, lãi suất, quyền, nghĩa vụ và trách nhiệm của người vay, tổ chức tín dụng cho vay và tổ chức chính trị - xã hội bảo đảm bằng tín chấp"
Điều 346 bộ luật dân sự,"Cầm giữ tài sản Cầm giữ tài sản là việc bên có quyền (sau đây gọi là bên cầm giữ) đang nắm giữ hợp pháp tài sản là đối tượng của hợp đồng song vụ được chiếm giữ tài sản trong trường hợp bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ"
Điều 347 bộ luật dân sự,"Xác lập cầm giữ tài sản 1 Cầm giữ tài sản phát sinh từ thời điểm đến hạn thực hiện nghĩa vụ mà bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ 2 Cầm giữ tài sản phát sinh hiệu lực đối kháng với người thứ ba kể từ thời điểm bên cầm giữ chiếm giữ tài sản"
Điều 348 bộ luật dân sự,"Quyền của bên cầm giữ 1 Yêu cầu bên có nghĩa vụ phải thực hiện đầy đủ nghĩa vụ phát sinh từ hợp đồng song vụ 2 Yêu cầu bên có nghĩa vụ phải thanh toán chi phí cần thiết cho việc bảo quản, giữ gìn tài sản cầm giữ 3 Được khai thác tài sản cầm giữ để thu hoa lợi, lợi tức nếu được bên có nghĩa vụ đồng ý Giá trị của việc khai thác tài sản cầm giữ được bù trừ vào giá trị nghĩa vụ của bên có nghĩa vụ"
Điều 349 bộ luật dân sự,"Nghĩa vụ của bên cầm giữ 1 Giữ gìn, bảo quản tài sản cầm giữ 2 Không được thay đổi tình trạng của tài sản cầm giữ 3 Không được chuyển giao, sử dụng tài sản cầm giữ nếu không có sự đồng ý của bên có nghĩa vụ 4 Giao lại tài sản cầm giữ khi nghĩa vụ đã được thực hiện 5 Bồi thường thiệt hại nếu làm mất hoặc hư hỏng tài sản cầm giữ"
Điều 350 bộ luật dân sự,"Chấm dứt cầm giữ Cầm giữ tài sản chấm dứt trong trường hợp sau đây: 1 Bên cầm giữ không còn chiếm giữ tài sản trên thực tế 2 Các bên thỏa thuận sử dụng biện pháp bảo đảm khác để thay thế cho cầm giữ 3 Nghĩa vụ đã được thực hiện xong 4 Tài sản cầm giữ không còn 5 Theo thỏa thuận của các bên"
Điều 351 bộ luật dân sự,"Trách nhiệm dân sự do vi phạm nghĩa vụ 1 Bên có nghĩa vụ mà vi phạm nghĩa vụ thì phải chịu trách nhiệm dân sự đối với bên có quyền Vi phạm nghĩa vụ là việc bên có nghĩa vụ không thực hiện nghĩa vụ đúng thời hạn, thực hiện không đầy đủ nghĩa vụ hoặc thực hiện không đúng nội dung của nghĩa vụ 2 Trường hợp bên có nghĩa vụ không thực hiện đúng nghĩa vụ do sự kiện bất khả kháng thì không phải chịu trách nhiệm dân sự, trừ trường hợp có thỏa thuận khác hoặc pháp luật có quy định khác 3 Bên có nghĩa vụ không phải chịu trách nhiệm dân sự nếu chứng minh được nghĩa vụ không thực hiện được là hoàn toàn do lỗi của bên có quyền"
Điều 352 bộ luật dân sự,"Trách nhiệm tiếp tục thực hiện nghĩa vụ Khi bên có nghĩa vụ thực hiện không đúng nghĩa vụ của mình thì bên có quyền được yêu cầu bên có nghĩa vụ tiếp tục thực hiện nghĩa vụ"
Điều 353 bộ luật dân sự,"Chậm thực hiện nghĩa vụ 1 Chậm thực hiện nghĩa vụ là nghĩa vụ vẫn chưa được thực hiện hoặc chỉ được thực hiện một phần khi thời hạn thực hiện nghĩa vụ đã hết 2 Bên chậm thực hiện nghĩa vụ phải thông báo ngay cho bên có quyền về việc không thực hiện nghĩa vụ đúng thời hạn"
